emp_no,first_name,last_name,to_date
415117,Sudhanshu,Gente,9999-01-01
415123,Fatemeh,Fontet,9999-01-01
415124,Sugwoo,Dalphin,9999-01-01
415134,Conal,Minakawa,9999-01-01
415148,Jouni,Iisaku,2000-12-21
415152,Jongsuk,Danecki,9999-01-01
415157,Insup,Ananiadou,9999-01-01
415186,Yechiam,Lyonns,9999-01-01
415200,Valdiodio,Sewelson,1996-04-09
415204,Sachem,Kaltofen,9999-01-01
415206,Takahiro,Heyers,9999-01-01
415212,Mototsugu,Highland,9999-01-01
415224,Rutger,Syrotiuk,9999-01-01
415242,Moni,Broomell,9999-01-01
415243,Neven,Riexinger,1997-03-22
415251,Domenick,Noriega,9999-01-01
415282,Frazer,Alpay,9999-01-01
415288,Howell,Raczkowsky,9999-01-01
415295,Tran,Katalagarianos,9999-01-01
415312,Mara,Penn,9999-01-01
415315,Kiam,Cherinka,1988-11-05
415315,Kiam,Cherinka,1988-12-02
415320,Mingzeng,Mullainathan,9999-01-01
415343,Lobel,Marchegay,9999-01-01
415343,Lobel,Marchegay,2000-04-23
415356,Mostafa,Hofting,9999-01-01
415359,Khatoun,Puoti,1998-01-05
415365,Dipankar,Negoita,9999-01-01
415367,Adam,Esposito,9999-01-01
415374,Shushma,Hofting,9999-01-01
415375,Xinyu,Sgarro,9999-01-01
415376,Sungwon,Range,1987-05-18
415392,Lihong,Denis,1993-01-16
415392,Lihong,Denis,1994-10-08
415403,Uri,Masand,9999-01-01
415404,Zhongwei,Gonthier,9999-01-01
415423,Murthy,Sethi,9999-01-01
415424,Adhemar,Savasere,1996-03-19
415425,Srinidhi,Deverell,9999-01-01
415431,Willard,Manders,9999-01-01
415442,Udaiprakash,Passino,9999-01-01
415448,Shih,Wossner,9999-01-01
415452,Shahab,Lalonde,1995-10-13
415455,Kiyomitsu,Rosiles,9999-01-01
415458,Dekang,Ponthieu,9999-01-01
415468,Danny,Ciolek,1994-03-31
415468,Danny,Ciolek,9999-01-01
415477,Serap,Cronau,9999-01-01
415481,Branimir,Ulupinar,9999-01-01
415483,Marko,Beeson,1998-01-17
415486,Shahar,Comyn,9999-01-01
415490,Huican,Paciorek,9999-01-01
415495,Kiam,Luef,9999-01-01
415496,Gritta,Awdeh,9999-01-01
415505,Premal,Hambrick,1990-04-07
415505,Premal,Hambrick,9999-01-01
415512,Marin,Sifakis,9999-01-01
415518,Jinpo,Nicolson,9999-01-01
415523,Neelam,Luef,9999-01-01
415526,Sailaja,Blokdijk,1994-04-10
415526,Sailaja,Blokdijk,1992-02-08
415527,Leon,Melski,9999-01-01
415535,Teruyuki,Randi,9999-01-01
415539,Luerbio,Collette,9999-01-01
415543,Chiranjit,Karnin,9999-01-01
415554,Goh,Panienski,9999-01-01
415555,Yuchang,Bala,9999-01-01
415558,Gurbir,Argence,9999-01-01
415559,Ute,Mitsuhashi,9999-01-01
415572,Elvia,Lampe,9999-01-01
415574,Adas,Gimbel,9999-01-01
415575,Shaleah,Massonet,1997-01-27
415577,Magdalena,Kumaresan,9999-01-01
415578,Nevin,Setia,9999-01-01
415592,Erzsebet,Chepyzhov,9999-01-01
415593,Wojceich,Sridhar,9999-01-01
415598,Stella,Lichtman,2002-05-02
415606,Hiroyasu,Khamsi,9999-01-01
415615,Elvia,Bisiani,9999-01-01
415633,Eirik,Baaleh,9999-01-01
415651,Zsolt,Klyachko,9999-01-01
415659,Jouko,Gelosh,1997-11-10
415659,Jouko,Gelosh,9999-01-01
415661,Fen,Schiper,9999-01-01
415671,Temple,Berstel,1995-10-16
415672,Chenye,Danlos,9999-01-01
415689,Christoph,Szemeredi,1996-05-28
415696,Ute,Hofstetter,9999-01-01
415703,Martina,Axelband,9999-01-01
415716,Yucai,Ciolek,9999-01-01
415726,Mingdong,Spelt,9999-01-01
415726,Mingdong,Spelt,1998-10-14
415728,Urs,Erev,9999-01-01
415731,Uta,Aloisi,9999-01-01
415733,Aamod,Herath,1998-08-18
415741,Anneli,Suwa,9999-01-01
415746,Miyeon,Egerstedt,1992-12-25
415749,Ravishankar,Nittel,9999-01-01
415762,Susanta,Covnot,1990-12-02
415769,Nevin,Brandsma,1995-01-20
415770,Shigenori,Murrill,9999-01-01
415773,Martien,Hartvigsen,9999-01-01
415783,Menkae,Puppe,9999-01-01
415790,Lech,Vural,1999-05-21
415791,Sergi,Polupanov,9999-01-01
415796,Rance,Foote,9999-01-01
415800,Otilia,Bratsberg,9999-01-01
415807,Adamantios,Encarnacion,9999-01-01
415817,Wonhee,Hutter,9999-01-01
415818,Aron,Rando,9999-01-01
415828,Vishv,Feldhoffer,9999-01-01
415838,Tianruo,Emiris,9999-01-01
415844,Chenye,Schurmann,1994-07-23
415859,Leon,Gonthier,9999-01-01
415861,Marla,Dalton,2001-04-21
415861,Marla,Dalton,9999-01-01
415865,Beshir,Fujisawa,9999-01-01
415867,Shuji,Erev,9999-01-01
415890,Zhonghui,Melski,9999-01-01
415892,Arvind,Munch,1991-03-24
415899,Valery,Michaeli,9999-01-01
415899,Valery,Michaeli,1991-03-28
415902,Barun,Radwan,9999-01-01
415903,Achilleas,Eiron,1998-10-03
415904,Howell,Matzov,9999-01-01
415912,Gadiel,Begiun,9999-01-01
415920,Kensyu,Biros,9999-01-01
415921,Fayez,Lambe,9999-01-01
415924,Eran,Moehrke,9999-01-01
415944,Kwangsub,Cairo,9999-01-01
415945,Brewster,Baalen,1994-12-07
415950,Nathan,Bonifati,2002-04-15
415962,Anoosh,Kolinko,1996-09-29
415962,Anoosh,Kolinko,1997-12-02
415968,Serif,Griswold,9999-01-01
415978,Susanta,Tsukuda,9999-01-01
415980,Charmane,Marrakchi,9999-01-01
415983,Masoud,Schwaller,1997-10-28
415994,Qunsheng,Flanders,9999-01-01
416001,Zeljko,Leonhardt,9999-01-01
416003,Arumugam,Murtafg,9999-01-01
416004,Huiqun,Uchoa,9999-01-01
416008,Zeljko,Ranze,9999-01-01
416008,Zeljko,Ranze,1998-08-28
416011,Huican,Escriba,1990-12-14
416018,Fen,Aloia,1989-05-15
416018,Fen,Aloia,9999-01-01
416026,Inderjeet,Molenaar,9999-01-01
416031,Bezalel,Chinal,9999-01-01
416032,Patricio,Schicker,9999-01-01
416034,Zdislav,Gils,9999-01-01
416038,Chaoyi,Dayang,1999-06-26
416042,Katsuo,Lorcy,9999-01-01
416044,Gro,Schaad,9999-01-01
416057,Edwin,Gargeya,1988-12-11
416067,Moon,Teitelbaum,9999-01-01
416070,Sanjeeva,Angelov,9999-01-01
416072,Sungwon,Bednarek,9999-01-01
416076,Kenton,Junet,9999-01-01
416076,Kenton,Junet,2001-08-04
416091,Narain,Thummel,2002-05-15
416096,Nobuyoshi,Ginneken,2000-07-12
416096,Nobuyoshi,Ginneken,9999-01-01
416111,Georg,Dulay,1995-06-21
416128,Uli,Wrigley,9999-01-01
416136,Yonghoan,Reinhard,2000-07-07
416136,Yonghoan,Reinhard,9999-01-01
416164,Ramya,Weiland,9999-01-01
416166,Yuriy,Rosenbaum,9999-01-01
416168,Radhakrishnan,Meriste,9999-01-01
416174,Shay,Kuhnemann,9999-01-01
416177,Khun,Turnbull,9999-01-01
416178,Otilia,Iacovou,1998-01-19
416190,Jaideep,Berztiss,9999-01-01
416192,Roddy,Zlotek,9999-01-01
416204,Amalendu,Murillo,9999-01-01
416212,Ramzi,Marletta,9999-01-01
416217,Holgard,Streng,1999-07-30
416260,Flemming,Baezner,9999-01-01
416265,Chiranjit,Bodoff,2002-06-08
416284,Alain,Ferretti,9999-01-01
416288,Ramalingam,Khalid,9999-01-01
416294,Tianruo,Conte,9999-01-01
416307,Elvia,Brookman,9999-01-01
416312,Baruch,Petereit,9999-01-01
416319,Duro,Chimia,9999-01-01
416326,Arumugam,Zschoche,9999-01-01
416330,Candida,Pollock,9999-01-01
416334,Shushma,Bressoud,9999-01-01
416337,Taizo,Bouloucos,9999-01-01
416357,Irena,Kranzdorf,9999-01-01
416365,Charlene,Muntz,1988-07-28
416387,Izaskun,Waeselynck,9999-01-01
416388,Gad,Leslie,9999-01-01
416394,Sreenivas,Anguita,9999-01-01
416396,Oldrich,Flanders,9999-01-01
416408,Tomofumi,Quadeer,9999-01-01
416421,Zijian,Strooper,1996-09-14
416421,Zijian,Strooper,1998-01-01
416425,Amabile,Kaminger,9999-01-01
416429,Chiradeep,Skafidas,9999-01-01
416446,Berna,Antonakopoulos,9999-01-01
416452,Venkatesan,Malabarba,9999-01-01
416454,Duro,Liedekerke,9999-01-01
416469,Kristina,Negoita,9999-01-01
416470,Tzvetan,Katiyar,9999-01-01
416487,Marsja,Anick,1996-01-26
416487,Marsja,Anick,9999-01-01
416503,Xiahua,Validov,9999-01-01
416518,Dzung,Rosenbaum,9999-01-01
416522,Hauke,Mikschl,1999-11-19
416543,Bernardo,Kornyak,9999-01-01
416552,Kwok,Nyrup,9999-01-01
416559,Patricia,Zucker,9999-01-01
416566,Hugo,Bergere,1998-08-12
416566,Hugo,Bergere,9999-01-01
416568,Dannz,Usery,9999-01-01
416573,Berhard,Leaver,9999-01-01
416575,Shai,Olano,9999-01-01
416579,Theron,Haddadi,2001-04-08
416584,JoAnna,Kleiser,1991-11-18
416588,Yannis,Cannata,9999-01-01
416589,Jianhua,Bakhtari,9999-01-01
416604,Gonzalo,Kambil,9999-01-01
416606,Salvador,Sadowsky,9999-01-01
416610,Almudena,Liedekerke,9999-01-01
416623,Heeju,Keustermans,1994-01-25
416623,Heeju,Keustermans,9999-01-01
416647,Yuchang,Birch,9999-01-01
416663,Chiranjit,Beeson,9999-01-01
416688,Atilio,Gornas,9999-01-01
416690,Ulf,Mahmud,9999-01-01
416694,Ebru,Remmele,9999-01-01
416705,Becky,Rikino,9999-01-01
416724,Juyoung,Borstler,9999-01-01
416726,Kousuke,Dichev,9999-01-01
416737,Douadi,Renear,9999-01-01
416740,Shimshon,Salvesen,1995-11-24
416740,Shimshon,Salvesen,1995-11-27
416746,Christfried,Papadias,9999-01-01
416758,Subhankar,Qiwen,9999-01-01
416768,Yuchang,Chelton,9999-01-01
416771,Urs,Butterworth,9999-01-01
416775,Hiroyasu,Siegrist,1997-05-19
416788,Apostol,Hoogerwoord,9999-01-01
416789,Leen,Bottner,1990-10-03
416789,Leen,Bottner,1996-08-10
416795,Aksel,Wossner,9999-01-01
416811,Bojan,Pramanik,1990-03-06
416819,Ulf,Slutz,9999-01-01
416821,Munenori,Pardalos,9999-01-01
416823,Indrajit,Guerreiro,9999-01-01
416827,Nevio,Binkley,9999-01-01
416830,Pranas,Junet,9999-01-01
416834,Angel,Riefers,9999-01-01
416836,Gino,Erev,9999-01-01
416847,Jinpo,Dengi,9999-01-01
416864,Chiradeep,Shiratori,1995-06-27
416864,Chiradeep,Shiratori,9999-01-01
416879,Bluma,Schrooten,9999-01-01
416880,Shuichi,Felder,9999-01-01
416889,Shay,Menyhert,1997-10-07
416893,Malu,Landherr,1989-06-10
416893,Malu,Landherr,1988-09-08
416899,Abdelghani,Heijenga,9999-01-01
416920,Ekawit,Kossowski,9999-01-01
416924,Vishwani,Ambroszkiewicz,9999-01-01
416936,Lenore,Perly,9999-01-01
416948,Reinhard,Peac,9999-01-01
416950,Suvo,Krohn,9999-01-01
416959,Ymte,Speer,9999-01-01
416963,Shietung,Ramsey,9999-01-01
416979,Baruch,Maliniak,9999-01-01
416980,Qunsheng,Meszaros,9999-01-01
416991,Weiwu,Lund,9999-01-01
417000,Baruch,Shokrollahi,9999-01-01
417002,Parviz,Perko,9999-01-01
417037,Kristian,Ranta,9999-01-01
417039,Chrisa,Feldmann,9999-01-01
417042,Basem,Eickenmeyer,9999-01-01
417048,Subhada,Bernardeschi,9999-01-01
417063,Menkae,Perna,9999-01-01
417064,Gill,Narlikar,9999-01-01
417072,Almudena,Simmen,1988-08-04
417073,Foong,Ecklund,9999-01-01
417078,Shigenori,Sethi,9999-01-01
417090,Takahira,Schaaf,1993-04-08
417090,Takahira,Schaaf,9999-01-01
417120,Candido,Ghelli,9999-01-01
417120,Candido,Ghelli,2001-09-09
417123,Shao,Ramsak,9999-01-01
417129,Kousuke,Edelhoff,2000-01-08
417130,Turgut,Kushner,1990-05-13
417130,Turgut,Kushner,9999-01-01
417146,Anneke,Caine,9999-01-01
417153,Prodip,Nitta,9999-01-01
417170,Paloma,Delgrange,9999-01-01
417184,Alair,Schauser,1995-06-05
417186,Alejandra,Bernick,1996-01-14
417186,Alejandra,Bernick,2001-02-20
417190,Atreyi,Cooman,9999-01-01
417201,Baruch,Matzke,1996-04-22
417206,Ramachenga,Crouzet,9999-01-01
417210,Guozhong,Iisaku,9999-01-01
417216,Jacqueline,Brlek,1997-08-19
417237,Deniz,Menyhert,9999-01-01
417247,Udaiprakash,Farrar,9999-01-01
417275,Mohammed,Middleton,9999-01-01
417276,Howell,Deville,9999-01-01
417278,Roselyn,Aamodt,9999-01-01
417279,Mariangiola,Gischer,9999-01-01
417279,Mariangiola,Gischer,1994-12-26
417286,Mabo,Fordan,9999-01-01
417302,Valeri,Uchoa,2000-01-05
417306,LiMin,Lorin,9999-01-01
417317,Byong,Asrin,2001-05-07
417317,Byong,Asrin,9999-01-01
417322,Jiong,Bahr,9999-01-01
417328,Xinyu,Molenaar,9999-01-01
417337,Tzvetan,Murtha,1998-11-07
417338,Huican,Staelin,9999-01-01
417338,Huican,Staelin,1999-11-22
417356,Chinya,Rosch,9999-01-01
417363,Shai,Zirintsis,1996-11-12
417365,Shuzo,Roccetti,9999-01-01
417365,Shuzo,Roccetti,1999-09-11
417376,Leszek,Hertweck,9999-01-01
417381,Paddy,Beausoleil,9999-01-01
417384,Mansur,Valtorta,9999-01-01
417399,Moto,Pulkowski,9999-01-01
417409,Susanna,Solares,2001-02-28
417427,Doohun,Lores,9999-01-01
417436,Avishai,Quittner,9999-01-01
417437,Arumugam,Skrikant,1999-10-08
417438,Boutros,Veldwijk,9999-01-01
417440,Luisa,Lorie,9999-01-01
417442,Conrado,Uchoa,1989-10-06
417442,Conrado,Uchoa,9999-01-01
417450,Aimee,Shinomoto,9999-01-01
417452,Jaber,Openshaw,9999-01-01
417460,Stafford,Schwaller,9999-01-01
417462,Yagil,Emmart,1997-07-21
417462,Yagil,Emmart,9999-01-01
417466,Cathie,Trumbly,9999-01-01
417477,Abdelkader,Gadepally,9999-01-01
417486,Sakthirel,Cusworth,9999-01-01
417495,Nakhoon,Miake,9999-01-01
417507,Doohun,Bottner,1998-08-22
417510,Yonghong,Ernst,9999-01-01
417521,Billur,Strandh,1995-11-22
417527,Barna,Selvestrel,9999-01-01
417528,Eirik,Welham,1989-06-21
417528,Eirik,Welham,1989-06-30
417545,Adhemar,Trystram,9999-01-01
417548,Fumiyo,Schaap,9999-01-01
417553,Moheb,Langford,9999-01-01
417555,Zejun,Coors,9999-01-01
417556,Hiroyasu,Zlotek,9999-01-01
417576,Adhemar,Murtagh,9999-01-01
417579,Leandro,Ramamoorthy,1993-10-18
417579,Leandro,Ramamoorthy,9999-01-01
417583,Jamaludin,Gischer,9999-01-01
417586,Qiwen,Leslie,9999-01-01
417588,Takushi,Iacovou,2001-08-20
417588,Takushi,Iacovou,9999-01-01
417595,Maik,Roccetti,9999-01-01
417596,Aron,Hiyoshi,9999-01-01
417603,Rajmohan,Emden,9999-01-01
417609,Dhritiman,Thombley,9999-01-01
417612,Karsten,Linares,1988-11-22
417620,Tru,Skrikant,9999-01-01
417633,Aemilian,Cappelletti,9999-01-01
417657,Shuji,Lyonns,1986-01-17
417657,Shuji,Lyonns,1986-11-16
417662,Tuval,Halloran,1990-10-21
417663,Muzhong,Stassinopoulos,9999-01-01
417666,Heping,Ranst,9999-01-01
417666,Heping,Ranst,1989-12-01
417674,Felicidad,Felcyn,1990-06-15
417674,Felicidad,Felcyn,9999-01-01
417683,Fei,Kruskal,9999-01-01
417697,Katsuo,Whitcomb,9999-01-01
417704,Sajjad,Erdmenger,9999-01-01
417705,Kousuke,Lammel,9999-01-01
417718,Breannda,Chinin,9999-01-01
417721,Aron,Back,9999-01-01
417737,Ortrun,Picaronny,9999-01-01
417747,Yucel,Parhami,2001-10-25
417751,Saddek,Perelgut,9999-01-01
417776,Shuzo,Gruenwald,9999-01-01
417777,Vitali,Picel,9999-01-01
417780,Honglan,Tomescu,9999-01-01
417785,Suebskul,Ranst,9999-01-01
417796,Feipei,Nitta,9999-01-01
417796,Feipei,Nitta,1999-06-20
417807,Uinam,Doering,9999-01-01
417826,Dung,Portugali,9999-01-01
417828,Marjo,Besancenot,9999-01-01
417830,Geoff,Androutsos,9999-01-01
417841,Freyja,Sridhar,9999-01-01
417842,Mart,Khalil,9999-01-01
417872,Sreekrishna,Yamaashi,9999-01-01
417874,Sandeepan,McAlpine,1997-04-17
417874,Sandeepan,McAlpine,9999-01-01
417876,Hirochika,Milicic,9999-01-01
417913,Mang,Moffat,1996-10-28
417914,Brendon,Luck,9999-01-01
417915,Danai,Quadeer,9999-01-01
417923,Jahangir,Negoita,9999-01-01
417940,Uri,Assaf,9999-01-01
417941,Alper,Oskamp,1991-12-14
417944,Kristinn,Serra,9999-01-01
417951,Tremaine,Sigstam,1998-05-21
417959,Gino,Diderrich,2001-11-24
417961,Junichi,Lienhardt,9999-01-01
417966,Tristan,Msuda,9999-01-01
417978,Leaf,Merro,9999-01-01
417983,Guoxiang,Sifakis,9999-01-01
417991,Mihalis,Cincotta,9999-01-01
417994,Sanjoy,Binding,1994-10-25
417994,Sanjoy,Binding,1999-07-27
417999,Dines,Penn,9999-01-01
418000,Yuichiro,Alpin,9999-01-01
418013,Martine,Codenie,9999-01-01
418019,Kristina,Ecklund,9999-01-01
418039,Shuichi,Ramalingam,9999-01-01
418044,Tommaso,Gilg,1995-11-28
418046,Ayonca,Geffroy,2000-12-30
418052,Munenori,Busillo,9999-01-01
418063,Arch,Walston,9999-01-01
418073,Jiang,Ariola,1993-05-19
418075,Mayuko,Moffat,9999-01-01
418082,Yuping,Denny,9999-01-01
418094,Mona,Kolvik,9999-01-01
418095,Avishai,Azevdeo,9999-01-01
418095,Avishai,Azevdeo,1997-05-02
418096,Teruyuki,Montresor,9999-01-01
418110,Aiichiro,Roohalamini,9999-01-01
418125,Khun,Baar,9999-01-01
418127,Poorav,Hegner,1994-10-26
418130,Toshimitsu,Verhoeff,9999-01-01
418145,Rafael,Sommer,1987-12-25
418167,Dinah,McAffer,9999-01-01
418183,Goa,Kulisch,2001-08-03
418186,Tse,Delgrange,9999-01-01
418196,Shunichi,Wiegley,9999-01-01
418205,Navin,Schauser,9999-01-01
418212,Arunas,Xiaoshan,9999-01-01
418217,Chinho,Kaltofen,9999-01-01
418218,Sariel,Baig,1994-08-24
418237,Ioana,Maquelin,9999-01-01
418254,Masamitsu,Beilner,9999-01-01
418266,Toshimori,Gulak,1998-10-19
418266,Toshimori,Gulak,9999-01-01
418271,Herb,Kandlur,1992-10-10
418329,Aiichiro,Eiron,9999-01-01
418334,Jingling,Orlowski,1999-07-06
418339,Mamdouh,Wendorf,9999-01-01
418348,Jaideep,Jonsson,1992-01-05
418351,Ferdinand,Perri,9999-01-01
418361,Oguz,Hagimont,9999-01-01
418363,Yuichiro,Woycyznski,1994-09-09
418370,Martijn,Merlo,1995-11-12
418379,Reinhold,Ducloy,9999-01-01
418386,Gianluca,Cannata,9999-01-01
418411,Nalini,Griswold,9999-01-01
418415,Shahab,Molberg,9999-01-01
418415,Shahab,Molberg,1997-04-11
418429,Zissis,Litvinov,9999-01-01
418434,Toshimo,Vasanthakumar,9999-01-01
418441,Xiaocheng,Marquardt,9999-01-01
418450,Nidapan,Rodham,9999-01-01
418455,Shaw,Sgarro,9999-01-01
418465,Munir,Masamoto,9999-01-01
418471,Xiaoheng,Aloisi,9999-01-01
418471,Xiaoheng,Aloisi,2001-06-14
418475,Mokhtar,Weisert,9999-01-01
418480,Ranan,Anguita,9999-01-01
418481,Karoline,Papastamatiou,1997-01-08
418481,Karoline,Papastamatiou,9999-01-01
418491,Aram,Constantine,9999-01-01
418491,Aram,Constantine,1992-03-29
418497,Shaowei,Goodrum,1993-06-13
418504,Candida,Alvarado,9999-01-01
418513,Jahangir,Deville,2000-01-24
418515,Naftali,Chachaty,9999-01-01
418526,Sajjad,Rubsam,9999-01-01
418530,Shimshon,Manderick,1995-01-16
418533,Arve,Marsiglia,1986-11-11
418536,Mark,Weiland,9999-01-01
418542,Mong,Manderick,9999-01-01
418553,Abdelkader,Caine,9999-01-01
418555,Kristina,Luan,9999-01-01
418561,Younwoo,Andreotta,9999-01-01
418586,Bernice,Isaak,9999-01-01
418599,Masali,Ballarin,1996-08-29
418603,Abdulla,Kropf,9999-01-01
418605,Flemming,Kornatzky,9999-01-01
418614,Mani,Narlikar,9999-01-01
418632,Uri,Reistad,9999-01-01
418639,Anneke,Ponthieu,9999-01-01
418648,Stamatina,Maierhofer,9999-01-01
418659,Basim,Barreiro,9999-01-01
418666,Guiseppe,Denny,9999-01-01
418668,Shounak,Peck,9999-01-01
418671,Xiaoshan,Calkin,1996-01-01
418671,Xiaoshan,Calkin,9999-01-01
418682,Gill,Ritcey,9999-01-01
418683,Tsuneo,Lagarias,9999-01-01
418694,Shigeo,Kamble,9999-01-01
418702,Shih,Validov,9999-01-01
418703,Mabo,Cairo,9999-01-01
418711,Feipei,Christianini,9999-01-01
418716,Marke,Linnainmaa,9999-01-01
418733,Barun,Velasco,9999-01-01
418734,Peer,Chaudhuri,9999-01-01
418753,Jovan,Matzke,1998-09-02
418762,George,Businaro,1993-08-01
418766,Mana,Viele,9999-01-01
418771,Annemarie,Eiter,9999-01-01
418773,Tommaso,Pramanik,9999-01-01
418773,Tommaso,Pramanik,1997-06-26
418781,Claude,Werthner,2001-01-22
418788,Boguslaw,Wolniewicz,9999-01-01
418790,Baoqiu,Coney,1998-08-01
418797,Sajjad,Lorch,1997-11-15
418799,Uzi,Kakkar,9999-01-01
418811,Xiaopeng,Unni,1989-07-12
418811,Xiaopeng,Unni,9999-01-01
418815,Mads,Tanemo,9999-01-01
418821,Amalendu,Thiran,9999-01-01
418834,Shaunak,Leijenhorst,9999-01-01
418835,Oguz,Bruckman,9999-01-01
418855,Piyawadee,Granlund,9999-01-01
418857,Mani,Uehara,9999-01-01
418866,Taegyun,Varker,1999-02-06
418866,Taegyun,Varker,9999-01-01
418870,Garnik,Dulli,9999-01-01
418888,Harngdar,Petersohn,9999-01-01
418901,Lucien,Kabayashi,9999-01-01
418906,Youngkon,Boyle,9999-01-01
418911,Alois,Kakkar,9999-01-01
418914,Shahar,Hashii,9999-01-01
418916,Rasikan,Papsdorf,9999-01-01
418917,Honglan,Deverell,9999-01-01
418922,Shunichi,Ventosa,1997-02-19
418922,Shunichi,Ventosa,2002-02-27
418927,Baocai,Yemenis,9999-01-01
418931,Idoia,Conia,9999-01-01
418931,Idoia,Conia,1996-01-01
418934,Adam,Gurbaxani,9999-01-01
418938,Elgin,Vrecion,9999-01-01
418939,Arch,Dehkordi,9999-01-01
418946,Alejandra,Farrow,9999-01-01
418962,Shigeaki,Farris,9999-01-01
418974,Dung,Sethi,9999-01-01
418986,Kwangho,Warwick,9999-01-01
418991,Abdelkader,Emden,9999-01-01
419000,Subhada,Sluis,9999-01-01
419000,Subhada,Sluis,2002-05-04
419001,Sanjay,Bahl,9999-01-01
419002,Falguni,Felcyn,9999-01-01
419009,Yongdong,Morris,9999-01-01
419009,Yongdong,Morris,2001-04-16
419044,Luigi,Panwar,9999-01-01
419049,Arnould,Rosar,1997-02-11
419052,Uno,Trumbly,2001-07-15
419053,Irene,Karcich,9999-01-01
419062,Stafford,Walstra,9999-01-01
419063,Michaela,Dehkordi,9999-01-01
419065,Arvind,Manderick,9999-01-01
419069,Koichi,Setlzner,9999-01-01
419069,Koichi,Setlzner,1998-10-11
419078,Shiv,Bolotov,1998-09-17
419078,Shiv,Bolotov,2001-12-27
419084,Shen,Aamodt,9999-01-01
419104,Satoru,Vasanthakumar,9999-01-01
419104,Satoru,Vasanthakumar,2002-05-16
419123,Marit,Hutter,9999-01-01
419130,Willard,Reghbati,9999-01-01
419133,Kerhong,Kandlur,1999-05-24
419133,Kerhong,Kandlur,1997-11-22
419135,Odysseas,Swen,9999-01-01
419136,Jagoda,Slaats,9999-01-01
419137,Emdad,Lundstrom,2000-06-29
419153,Brewster,Waleschkowski,1999-03-22
419157,Visit,Ruemmler,9999-01-01
419180,Shigeaki,Rettelbach,9999-01-01
419186,Zhiwei,Pietracaprina,1997-06-22
419199,Lenore,Soicher,1989-09-26
419223,Berry,Birch,9999-01-01
419229,Mads,Pettey,9999-01-01
419242,Elvia,Demir,9999-01-01
419244,Taegyun,Lupu,9999-01-01
419250,Navin,Birge,9999-01-01
419252,Mohamadou,Segond,9999-01-01
419256,Kristinn,Deville,1993-10-25
419263,Wojceich,Ramsay,9999-01-01
419266,Tomokazu,Rosin,9999-01-01
419270,Fen,Kornyak,1995-12-08
419270,Fen,Kornyak,9999-01-01
419272,Waiman,Ghalwash,9999-01-01
419277,Freyja,Uhrig,1999-05-05
419282,Hatem,Schrooten,9999-01-01
419287,Takahira,Spelt,9999-01-01
419293,Perla,Noriega,9999-01-01
419294,Girolamo,Demos,9999-01-01
419296,Fumiyo,Delgrande,9999-01-01
419297,Kwangsub,Harnett,9999-01-01
419311,Sachin,Leaver,9999-01-01
419315,Godehard,Rindone,9999-01-01
419330,Kaijung,Einsfeld,9999-01-01
419336,Peer,Bahr,9999-01-01
419342,Shakhar,Loncour,1999-10-02
419342,Shakhar,Loncour,9999-01-01
419348,Takahiro,Piancastelli,9999-01-01
419359,Arie,Slutz,9999-01-01
419365,Shuichi,Sommen,9999-01-01
419370,Shin,Lagarias,1998-04-20
419374,Yoshinari,Pollacia,9999-01-01
419375,Gita,Katalagarianos,9999-01-01
419387,Frazer,Lichtman,9999-01-01
419423,Gian,Range,9999-01-01
419427,Amalendu,Varley,9999-01-01
419444,Genevieve,Bennet,9999-01-01
419463,Kinh,Rikino,9999-01-01
419469,Subhankar,Angot,9999-01-01
419469,Subhankar,Angot,1992-05-05
419470,Larisa,Antonakopoulos,9999-01-01
419471,Jinya,Linnainmaa,2001-12-11
419477,Nevio,Constantine,1991-06-17
419486,Gift,Bolsens,9999-01-01
419487,Nimmagadda,Haldar,9999-01-01
419499,Honesty,Dulin,9999-01-01
419504,Abdelaziz,Masamoto,9999-01-01
419513,Kerhong,Schoegge,1996-10-13
419521,Takushi,Furudate,9999-01-01
419527,Idoia,Krybus,9999-01-01
419533,Ghassan,Ermel,9999-01-01
419534,Odoardo,Demizu,9999-01-01
419543,Abdelghani,Nitsch,9999-01-01
419550,Falguni,Delgrossi,1999-01-04
419568,Becky,Koprowski,9999-01-01
419569,Mohit,Shanbhogue,1992-02-17
419569,Mohit,Shanbhogue,1992-02-13
419578,Elgin,Ullian,9999-01-01
419581,Kotesh,Benaini,9999-01-01
419585,Ramachenga,Pezzoli,9999-01-01
419593,Xiaoqiang,Reeken,9999-01-01
419605,Jiakeng,Matzat,9999-01-01
419606,Divine,Schauser,9999-01-01
419621,Mong,Marsiglia,9999-01-01
419622,Mabo,Murillo,9999-01-01
419623,Guther,Demizu,9999-01-01
419638,Lein,Birsak,9999-01-01
419646,Vasilis,Pulkowski,1987-01-03
419652,Pranas,Heusch,9999-01-01
419658,Marke,Hashii,9999-01-01
419659,Duangkaew,Peng,9999-01-01
419667,Christoper,Masada,1995-04-28
419669,Florina,Monarch,9999-01-01
419670,Otilia,Kuzuoka,9999-01-01
419681,Arve,Merks,1999-03-16
419697,Aiichiro,Braunschweig,1998-04-16
419704,Adin,Mitina,1997-04-01
419706,Vivian,Kakkad,1991-06-29
419716,Lakshmi,Henders,2000-03-07
419717,Rosalie,Tsunoo,9999-01-01
419719,Gay,Reinhart,9999-01-01
